id,name,symbol,slung,rank,is_active,first_history,last_history
1439,AllSafe,ASAFE,allsafe,2374,1,2016-10-29T16:41:11.000Z,2022-06-08T19:09:00.000Z
1447,ZClassic,ZCL,zclassic,1873,1,2016-11-10T00:19:32.000Z,2022-06-08T19:09:00.000Z
1454,Lykke,LKK,lykke,8359,1,2016-11-14T21:39:37.000Z,2022-06-08T19:09:00.000Z
1455,Golem,GLM,golem-network-tokens,118,1,2016-11-18T07:34:31.000Z,2022-06-08T19:09:00.000Z
1464,Hydraledger,HYD,internet-of-people,7478,1,2016-11-29T11:24:34.000Z,2022-06-08T19:09:00.000Z
1466,Hush,HUSH,hush,1374,1,2016-12-01T19:32:30.000Z,2022-06-08T19:09:00.000Z
1468,Kurrent,KURT,kurrent,2228,1,2016-12-01T19:32:30.000Z,2022-06-08T19:09:00.000Z
1473,Pascal,PASC,pascal,2083,1,2016-12-07T02:21:01.000Z,2022-06-08T19:09:00.000Z
1474,Eternity,ENT,eternity,2214,1,2016-12-07T02:21:01.000Z,2022-06-08T19:09:00.000Z
1492,Obyte,GBYTE,obyte,763,1,2016-12-27T20:54:34.000Z,2022-06-08T19:09:00.000Z
1495,PoSW Coin,POSW,posw-coin,2125,1,2017-01-03T16:44:36.000Z,2022-06-08T19:09:00.000Z
1500,Wings,WINGS,wings,1523,1,2017-01-11T15:04:34.000Z,2022-06-08T19:09:00.000Z
1503,Jupiter,JUP,jupiter,969,1,2017-01-12T04:29:34.000Z,2022-06-08T19:09:00.000Z
1504,InflationCoin,IFLT,inflationcoin,8360,1,2017-01-12T04:29:33.000Z,2022-06-08T19:09:00.000Z
1505,Alias,ALIAS,alias,6455,1,2017-01-14T22:50:12.000Z,2022-06-08T19:09:00.000Z
1511,PureVidz,VIDZ,purevidz,2460,1,2017-01-19T22:54:34.000Z,2022-06-08T19:09:00.000Z
1514,ICOBID,ICOB,icobid,2498,1,2017-01-20T18:39:34.000Z,2022-06-08T19:09:00.000Z
1515,iBank,IBANK,ibank,2735,1,2017-01-23T23:45:05.000Z,2022-06-08T19:09:00.000Z
1518,Maker,MKR,maker,49,1,2017-01-29T19:19:37.000Z,2022-06-08T19:09:00.000Z
1521,Komodo,KMD,komodo,516,1,2017-02-05T23:49:46.000Z,2022-06-08T19:09:00.000Z
1522,FirstCoin,FRST,firstcoin,2560,1,2017-02-05T23:49:45.000Z,2022-06-08T19:09:00.000Z
1528,Iconic,ICON,iconic,2748,1,2017-02-08T22:29:38.000Z,2022-06-08T19:09:00.000Z
1531,Global Cryptocurrency,GCC,global-cryptocurrency,934,1,2017-02-08T22:29:37.000Z,2022-06-08T19:09:00.000Z
1546,Centurion,CNT,centurion,2541,1,2017-02-22T00:44:36.000Z,2022-06-08T19:09:00.000Z
1552,Enzyme,MLN,enzyme,380,1,2017-02-22T00:44:37.000Z,2022-06-08T19:09:00.000Z
1556,Chrono.tech,TIME,chrono-tech,614,1,2017-02-27T11:54:37.000Z,2022-06-08T19:09:00.000Z
1558,Argus,ARGUS,argus,2789,1,2017-02-26T18:19:40.000Z,2022-06-08T19:09:00.000Z
1562,Swarm City,SWT,swarm-city,2020,1,2017-03-03T22:04:43.000Z,2022-06-08T19:09:00.000Z
1567,Nano,XNO,nano,159,1,2017-03-07T00:34:45.000Z,2022-06-08T19:09:00.000Z
1578,Zero,ZER,zero,2038,1,2017-03-20T21:49:48.000Z,2022-06-08T19:09:00.000Z
1582,Netko,NETKO,netko,2059,1,2017-03-20T21:49:50.000Z,2022-06-08T19:09:00.000Z
1586,Ark,ARK,ark,313,1,2017-03-22T14:19:45.000Z,2022-06-08T19:09:00.000Z
1587,Dynamic,DYN,dynamic,1687,1,2017-03-26T16:54:44.000Z,2022-06-08T19:09:00.000Z
1590,Mercury,MER,mercury,8361,1,2017-03-30T21:24:42.000Z,2022-06-08T19:09:00.000Z
1596,Edgeless,EDG,edgeless,1260,1,2017-03-30T21:24:44.000Z,2022-06-08T19:09:00.000Z
1606,Solaris,XLR,solaris,2292,1,2017-04-01T21:49:43.000Z,2022-06-08T19:09:00.000Z
1609,Asch,XAS,asch,2362,1,2017-04-01T21:40:14.000Z,2022-06-08T19:09:00.000Z
1619,Skycoin,SKY,skycoin,1251,1,2017-04-17T17:59:45.000Z,2022-06-08T19:09:00.000Z
1623,BlazerCoin,BLAZR,blazercoin,8362,1,2017-04-17T19:14:50.000Z,2022-06-08T19:09:00.000Z
1624,Atmos,ATMOS,atmos,1857,1,2017-04-17T19:34:53.000Z,2022-06-08T19:09:00.000Z
1629,Zennies,ZENI,zennies,1924,1,2017-04-18T00:04:49.000Z,2022-06-08T19:09:00.000Z
1630,Coinonat,CXT,coinonat,2750,1,2017-04-17T23:34:46.000Z,2022-06-08T19:09:00.000Z
1632,Concoin,CONX,concoin,2778,1,2017-04-18T00:04:49.000Z,2022-06-08T19:09:00.000Z
1636,XTRABYTES,XBY,xtrabytes,1979,1,2017-04-20T21:24:51.000Z,2022-06-08T19:09:00.000Z
1637,iExec RLC,RLC,rlc,334,1,2017-04-20T21:49:49.000Z,2022-06-08T19:09:00.000Z
1638,WeTrust,TRST,trust,1948,1,2017-04-20T21:59:47.000Z,2022-06-08T19:09:00.000Z
1651,SpeedCash,SCS,speedcash,2708,1,2017-04-27T20:09:58.000Z,2022-06-08T19:09:00.000Z
1654,BitCore,BTX,bitcore,1356,1,2017-04-27T21:24:52.000Z,2022-06-08T19:09:00.000Z
1657,Bitvolt,VOLT,bitvolt,2716,1,2017-04-30T17:54:54.000Z,2022-06-08T19:09:00.000Z
1658,Lunyr,LUN,lunyr,2118,1,2017-05-01T13:29:54.000Z,2022-06-08T19:09:00.000Z
1659,Gnosis,GNO,gnosis-gno,83,1,2017-05-01T20:09:54.000Z,2022-06-08T19:09:00.000Z
1660,Monolith,TKN,monolith,1172,1,2017-05-07T14:04:49.000Z,2022-06-08T19:09:00.000Z
1669,Humaniq,HMQ,humaniq,1613,1,2017-05-11T21:19:54.000Z,2022-06-08T19:09:00.000Z
1673,Minereum,MNE,minereum,1904,1,2017-05-13T17:59:49.000Z,2022-06-08T19:09:00.000Z
1674,Cannation,CNNC,cannation,2757,1,2017-05-13T18:09:54.000Z,2022-06-08T19:09:00.000Z
1678,InsaneCoin,INSN,insanecoin-insn,2269,1,2017-05-17T15:09:51.000Z,2022-06-08T19:09:00.000Z
1680,Aragon,ANT,aragon,331,1,2017-05-18T21:29:54.000Z,2022-06-08T19:09:00.000Z
1681,PRIZM,PZM,prizm,833,1,2017-05-19T13:54:52.000Z,2022-06-08T19:09:00.000Z
1684,Qtum,QTUM,qtum,95,1,2017-05-24T15:19:53.000Z,2022-06-08T19:09:00.000Z
1687,Digital Money Bits,DMB,digital-money-bits,2501,1,2017-05-24T23:54:48.000Z,2022-06-08T19:09:00.000Z
1693,Theresa May Coin,MAY,theresa-may-coin,2505,1,2017-05-30T20:29:50.000Z,2022-06-08T19:09:00.000Z
1694,Sumokoin,SUMO,sumokoin,1548,1,2017-05-30T20:44:55.000Z,2022-06-08T19:09:00.000Z
1697,Basic Attention Token,BAT,basic-attention-token,74,1,2017-06-01T05:14:54.000Z,2022-06-08T19:09:00.000Z
1698,Horizen,ZEN,horizen,129,1,2017-06-01T16:14:53.000Z,2022-06-08T19:09:00.000Z
1700,Aeternity,AE,aeternity,517,1,2017-06-01T16:39:55.000Z,2022-06-08T19:09:00.000Z
1703,Metaverse ETP,ETP,metaverse,1050,1,2017-06-05T19:09:56.000Z,2022-06-08T19:09:00.000Z
1704,eBoost,EBST,eboostcoin,1798,1,2017-06-06T01:44:51.000Z,2022-06-08T19:09:00.000Z
1706,Aidos Kuneen,ADK,aidos-kuneen,1017,1,2017-06-06T05:09:52.000Z,2022-06-08T19:09:00.000Z
1708,Patientory,PTOY,patientory,2017,1,2017-06-06T06:04:53.000Z,2022-06-08T19:09:00.000Z
1710,Veritaseum,VERI,veritaseum,350,1,2017-06-08T15:04:58.000Z,2022-06-08T19:09:00.000Z
1711,Electra,ECA,electra,8363,1,2017-06-09T19:49:53.000Z,2022-06-08T19:09:00.000Z
1712,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,676,1,2017-06-10T05:49:51.000Z,2022-06-08T19:09:00.000Z
1720,IOTA,MIOTA,iota,56,1,2017-06-13T14:30:09.000Z,2022-06-08T19:09:00.000Z
1721,Mysterium,MYST,mysterium,1122,1,2017-06-14T13:59:57.000Z,2022-06-08T19:09:00.000Z
1722,More Coin,MORE,more-coin,2421,1,2017-06-16T19:24:59.000Z,2022-06-08T19:09:00.000Z
1725,Adelphoi,ADL,adelphoi,8364,1,2017-06-16T19:59:59.000Z,2022-06-08T19:09:00.000Z
1727,Bancor,BNT,bancor,109,1,2017-06-18T15:15:00.000Z,2022-06-08T19:09:00.000Z
1731,GlobalToken,GLT,globaltoken,2368,1,2017-06-19T21:34:58.000Z,2022-06-08T19:09:00.000Z
1732,Numeraire,NMR,numeraire,347,1,2017-06-23T04:50:03.000Z,2022-06-08T19:09:00.000Z
1736,Unify,UNIFY,unify,2375,1,2017-06-23T20:15:05.000Z,2022-06-08T19:09:00.000Z
1745,Dinastycoin,DCY,dinastycoin,4839,1,2017-06-24T23:20:00.000Z,2022-06-08T19:09:00.000Z
1747,Onix,ONX,onix,2497,1,2017-06-24T23:54:59.000Z,2022-06-08T19:09:00.000Z
1750,GXChain,GXC,gxchain,461,1,2017-06-25T00:30:00.000Z,2022-06-08T19:09:00.000Z
1751,ATC Coin,ATCC,atc-coin,2203,1,2017-06-25T00:50:03.000Z,2022-06-08T19:09:00.000Z
1757,FUNToken,FUN,funtoken,267,1,2017-06-27T05:00:03.000Z,2022-06-08T19:09:00.000Z
1758,TenX,PAY,tenx,1084,1,2017-06-27T05:30:59.000Z,2022-06-08T19:09:00.000Z
1759,Status,SNT,status,175,1,2017-06-28T21:19:15.000Z,2022-06-08T19:09:00.000Z
1762,Ergo,ERG,ergo,315,1,2017-06-29T00:19:14.000Z,2022-06-08T19:09:00.000Z
1765,EOS,EOS,eos,47,1,2017-07-01T19:14:14.000Z,2022-06-08T19:09:00.000Z
1768,Ambire AdEx,ADX,adx-net,515,1,2017-07-01T19:54:14.000Z,2022-06-08T19:09:00.000Z
1769,Denarius,D,denarius-d,1684,1,2017-07-02T00:29:14.000Z,2022-06-08T19:09:00.000Z
1772,Storj,STORJ,storj,137,1,2017-07-02T00:54:14.000Z,2022-06-08T19:09:00.000Z
1774,SocialCoin,SOCC,socialcoin-socc,2756,1,2017-07-02T03:39:15.000Z,2022-06-08T19:09:00.000Z
1779,Wagerr,WGR,wagerr,1126,1,2017-07-05T00:54:20.000Z,2022-06-08T19:09:00.000Z
1784,Polybius,PLBT,polybius,8325,1,2017-07-06T18:24:16.000Z,2022-06-08T19:09:00.000Z
1785,Gas,GAS,gas,527,1,2017-07-06T18:39:16.000Z,2022-06-08T19:09:00.000Z
1786,SunContract,SNC,suncontract,1149,1,2017-07-06T19:49:16.000Z,2022-06-08T19:09:00.000Z
1787,Jetcoin,JET,jetcoin,2177,1,2017-07-07T15:54:15.000Z,2022-06-08T19:09:00.000Z
1788,Metal,MTL,metal,190,1,2017-07-09T17:59:20.000Z,2022-06-08T19:09:00.000Z
1789,Populous,PPT,populous,876,1,2017-07-11T17:11:47.000Z,2022-06-08T19:09:00.000Z
1799,Rupee,RUP,rupee,2399,1,2017-07-11T04:34:44.000Z,2022-06-08T19:09:00.000Z
1807,Santiment Network Token,SAN,santiment,674,1,2017-07-12T18:59:21.000Z,2022-06-08T19:09:00.000Z
1808,OMG Network,OMG,omg,98,1,2017-07-14T04:34:16.000Z,2022-06-08T19:09:00.000Z
1814,Metrix Coin,MRX,metrix-coin,1195,1,2017-07-15T21:24:16.000Z,2022-06-08T19:09:00.000Z
1816,Civic,CVC,civic,184,1,2017-07-17T17:39:17.000Z,2022-06-08T19:09:00.000Z
1817,Voyager Token,VGX,voyager-token,135,1,2017-07-18T17:49:16.000Z,2022-06-08T19:09:00.000Z
1824,BitCoal,COAL,bitcoal,2680,1,2017-07-20T19:54:17.000Z,2022-06-08T19:09:00.000Z
1826,Particl,PART,particl,935,1,2017-07-20T23:44:17.000Z,2022-06-08T19:09:00.000Z
1828,SmartCash,SMART,smartcash,1476,1,2017-07-21T01:54:17.000Z,2022-06-08T19:09:00.000Z
1830,SkinCoin,SKIN,skincoin,2431,1,2017-07-21T15:49:17.000Z,2022-06-08T19:09:00.000Z
1831,Bitcoin Cash,BCH,bitcoin-cash,26,1,2017-07-23T16:29:27.000Z,2022-06-08T19:09:00.000Z
1834,Pillar,PLR,pillar,1327,1,2017-07-24T19:25:00.000Z,2022-06-08T19:09:00.000Z
1838,OracleChain,OCT,oraclechain,1952,1,2017-07-25T02:15:05.000Z,2022-06-08T19:09:00.000Z
1839,BNB,BNB,bnb,5,1,2017-07-25T04:30:05.000Z,2022-06-08T19:09:00.000Z
1845,IXT,IXT,ixledger,1892,1,2017-07-27T17:59:52.000Z,2022-06-08T19:09:00.000Z
1846,GeyserCoin,GSR,geysercoin,2761,1,2017-07-27T21:04:54.000Z,2022-06-08T19:09:00.000Z
1850,Cream,CRM,cream,2679,1,2017-07-31T04:15:06.000Z,2022-06-08T19:09:00.000Z
1853,OAX,OAX,oax,1077,1,2017-07-31T18:40:05.000Z,2022-06-08T19:09:00.000Z
1856,district0x,DNT,district0x,514,1,2017-08-03T22:15:07.000Z,2022-06-08T19:09:00.000Z
1861,Stox,STX,stox,2033,1,2017-08-05T04:35:03.000Z,2022-06-08T19:09:00.000Z
1866,Bytom,BTM,bytom,633,1,2017-08-08T21:39:25.000Z,2022-06-08T19:09:00.000Z
1873,Blocktix,TIX,blocktix,2470,1,2017-08-09T02:54:23.000Z,2022-06-08T19:09:00.000Z
1876,Dentacoin,DCN,dentacoin,1093,1,2017-08-11T00:19:25.000Z,2022-06-08T19:09:00.000Z
1878,Shadow Token,SHDW,shadow-token,2124,1,2017-08-12T15:59:24.000Z,2022-06-08T19:09:00.000Z
1881,DeepOnion,ONION,deeponion,1259,1,2017-08-12T22:54:23.000Z,2022-06-08T19:09:00.000Z
1883,Adshares,ADS,adshares,363,1,2017-08-12T23:14:24.000Z,2022-06-08T19:09:00.000Z
1886,Dent,DENT,dent,183,1,2017-08-12T23:39:23.000Z,2022-06-08T19:09:00.000Z
1888,InvestFeed,IFT,investfeed,2221,1,2017-08-13T23:29:23.000Z,2022-06-08T19:09:00.000Z
1894,The ChampCoin,TCC,the-champcoin,1242,1,2017-08-15T20:19:22.000Z,2022-06-08T19:09:00.000Z
1896,0x,ZRX,0x,103,1,2017-08-16T14:09:21.000Z,2022-06-08T19:09:00.000Z
1899,YOYOW,YOYOW,yoyow,1619,1,2017-08-19T18:00:05.000Z,2022-06-08T19:09:00.000Z
1902,MyBit,MYB,mybit,2435,1,2017-08-19T19:35:03.000Z,2022-06-08T19:09:00.000Z
1903,HyperCash,HC,hypercash,874,1,2017-08-20T14:54:59.000Z,2022-06-08T19:09:00.000Z
1905,TFL.io,TFL,trueflip,1396,1,2017-08-23T02:10:00.000Z,2022-06-08T19:09:00.000Z
1908,Nebulas,NAS,nebulas-token,919,1,2017-08-23T04:29:58.000Z,2022-06-08T19:09:00.000Z
1916,BiblePay,BBP,biblepay,2106,1,2017-08-27T22:50:25.000Z,2022-06-08T19:09:00.000Z
1918,Achain,ACT,achain,1145,1,2017-08-27T19:45:10.000Z,2022-06-08T19:09:00.000Z
1925,Waltonchain,WTC,waltonchain,668,1,2017-08-27T21:20:27.000Z,2022-06-08T19:09:00.000Z
1930,Primas,PST,primas,1741,1,2017-08-28T12:05:18.000Z,2022-06-08T19:09:00.000Z
1931,Opus,OPT,opus,2445,1,2017-08-29T15:50:16.000Z,2022-06-08T19:09:00.000Z
1934,Loopring,LRC,loopring,68,1,2017-08-30T02:15:10.000Z,2022-06-08T19:09:00.000Z
1935,LiteCoin Ultra,LTCU,litecoin-ultra,2765,1,2017-08-30T02:55:15.000Z,2022-06-08T19:09:00.000Z
1937,Po.et,POE,poet,2428,1,2017-09-01T00:30:04.000Z,2022-06-08T19:09:00.000Z
1947,Monetha,MTH,monetha,1353,1,2017-09-06T05:40:04.000Z,2022-06-08T19:09:00.000Z
1948,Aventus,AVT,aventus,722,1,2017-09-06T16:40:14.000Z,2022-06-08T19:09:00.000Z
1949,Agrello,DLT,agrello-delta,2152,1,2017-09-09T23:35:28.000Z,2022-06-08T19:09:00.000Z
1950,Hiveterminal Token,HVN,hiveterminal-token,1322,1,2017-09-10T03:15:20.000Z,2022-06-08T19:09:00.000Z
1954,Moeda Loyalty Points,MDA,moeda-loyalty-points,1157,1,2017-09-11T22:40:26.000Z,2022-06-08T19:09:00.000Z
1955,Neblio,NEBL,neblio,1076,1,2017-09-12T13:50:28.000Z,2022-06-08T19:09:00.000Z
1958,TRON,TRX,tron,13,1,2017-09-13T01:15:22.000Z,2022-06-08T19:09:00.000Z
1962,BUZZCoin,BUZZ,buzzcoin,1875,1,2017-09-13T02:45:06.000Z,2022-06-08T19:09:00.000Z
1966,Decentraland,MANA,decentraland,35,1,2017-09-17T00:41:16.000Z,2022-06-08T19:09:00.000Z
1967,Indorse Token,IND,indorse-token,2067,1,2017-09-19T02:49:57.000Z,2022-06-08T19:09:00.000Z
1968,XPA,XPA,xpa,2476,1,2017-09-19T02:59:54.000Z,2022-06-08T19:09:00.000Z
1969,Sociall,SCL,sociall,2361,1,2017-09-19T04:29:47.000Z,2022-06-08T19:09:00.000Z
1970,ATBCoin,ATB,atbcoin,2324,1,2017-09-19T04:34:55.000Z,2022-06-08T19:09:00.000Z
1974,Propy,PRO,propy,329,1,2017-09-19T05:24:49.000Z,2022-06-08T19:09:00.000Z
1975,Chainlink,LINK,chainlink,21,1,2017-09-20T20:54:59.000Z,2022-06-08T19:09:00.000Z
1982,Kyber Network Crystal Legacy,KNCL,kyber-network-crystal-legacy,4528,1,2017-09-24T14:09:29.000Z,2022-06-08T19:09:00.000Z
1983,VIBE,VIBE,vibe,1248,1,2017-09-25T03:14:27.000Z,2022-06-08T19:09:00.000Z
1984,Substratum,SUB,substratum,1832,1,2017-09-25T03:29:30.000Z,2022-06-08T19:09:00.000Z
1985,Chronologic,DAY,chronologic,2398,1,2017-09-25T17:14:31.000Z,2022-06-08T19:09:00.000Z
1991,Rivetz,RVT,rivetz,2450,1,2017-09-25T21:14:32.000Z,2022-06-08T19:09:00.000Z
1993,Kin,KIN,kin,560,1,2017-09-27T19:29:34.000Z,2022-06-08T19:09:00.000Z
1996,SALT,SALT,salt,1163,1,2017-09-29T05:54:23.000Z,2022-06-08T19:09:00.000Z
1998,Ormeus Coin,ORMEUS,ormeus-coin,2471,1,2017-09-29T14:54:36.000Z,2022-06-08T19:09:00.000Z
2001,ColossusXT,COLX,colossusxt,1066,1,2017-09-29T21:24:24.000Z,2022-06-08T19:09:00.000Z
2002,TrezarCoin,TZC,trezarcoin,2224,1,2017-09-29T19:09:25.000Z,2022-06-08T19:09:00.000Z
2006,Cobinhood,COB,cobinhood,2204,1,2017-10-01T00:24:24.000Z,2022-06-08T19:09:00.000Z
2009,Bismuth,BIS,bismuth,1488,1,2017-10-01T18:04:26.000Z,2022-06-08T19:09:00.000Z
2010,Cardano,ADA,cardano,6,1,2017-10-01T20:34:25.000Z,2022-06-08T19:09:00.000Z
2011,Tezos,XTZ,tezos,33,1,2017-10-02T15:59:43.000Z,2022-06-08T19:09:00.000Z
2019,Viberate,VIB,viberate,1146,1,2017-10-06T17:24:25.000Z,2022-06-08T19:09:00.000Z
2021,RChain,REV,rchain,559,1,2017-10-06T22:39:24.000Z,2022-06-08T19:09:00.000Z
2022,Internxt,INXT,internxt,1165,1,2017-10-07T00:39:24.000Z,2022-06-08T19:09:00.000Z
2034,Everex,EVX,everex,1977,1,2017-10-10T16:19:26.000Z,2022-06-08T19:09:00.000Z
2036,PayPie,PPP,paypie,1519,1,2017-10-10T17:24:24.000Z,2022-06-08T19:09:00.000Z
2041,BitcoinZ,BTCZ,bitcoinz,1276,1,2017-10-12T18:04:23.000Z,2022-06-08T19:09:00.000Z
2043,Cindicator,CND,cindicator,1324,1,2017-10-13T03:59:38.000Z,2022-06-08T19:09:00.000Z
2044,Enigma,ENG,enigma,2146,1,2017-10-13T01:09:37.000Z,2022-06-08T19:09:00.000Z
2047,Zeusshield,ZSC,zeusshield,2288,1,2017-10-13T19:49:24.000Z,2022-06-08T19:09:00.000Z
2056,PiplCoin,PIPL,piplcoin,2406,1,2017-10-16T23:39:23.000Z,2022-06-08T19:09:00.000Z
2058,AirSwap,AST,airswap,780,1,2017-10-17T16:54:24.000Z,2022-06-08T19:09:00.000Z
2061,Blockmason Credit Protocol,BCPT,blockmason,2025,1,2017-10-17T22:09:24.000Z,2022-06-08T19:09:00.000Z
2062,Aion,AION,aion,657,1,2017-10-18T16:34:24.000Z,2022-06-08T19:09:00.000Z
2064,Maecenas,ART,maecenas,2212,1,2017-10-18T17:24:25.000Z,2022-06-08T19:09:00.000Z
2066,Everus,EVR,everus,8365,1,2017-10-19T04:14:24.000Z,2022-06-08T19:09:00.000Z
2070,DomRaider,DRT,domraider,1801,1,2017-10-19T22:24:24.000Z,2022-06-08T19:09:00.000Z
2071,Request,REQ,request,188,1,2017-10-20T15:49:24.000Z,2022-06-08T19:09:00.000Z
2074,Ethereum Gold,ETG,ethereum-gold,2065,1,2017-10-21T00:49:24.000Z,2022-06-08T19:09:00.000Z
2076,Blue Protocol,BLUE,ethereum-blue,1864,1,2017-10-21T23:14:23.000Z,2022-06-08T19:09:00.000Z
2081,Ambrosus,AMB,amber,998,1,2017-10-23T17:39:25.000Z,2022-06-08T19:09:00.000Z
2083,Bitcoin Gold,BTG,bitcoin-gold,97,1,2017-10-23T19:39:25.000Z,2022-06-08T19:09:00.000Z
2087,KuCoin Token,KCS,kucoin-token,38,1,2017-10-24T17:39:26.000Z,2022-06-08T19:09:00.000Z
2088,EXRNchain,EXRN,exrnchain,1460,1,2017-10-25T16:24:25.000Z,2022-06-08T19:09:00.000Z
2090,LATOKEN,LA,latoken,574,1,2017-10-25T17:54:27.000Z,2022-06-08T19:09:00.000Z
2091,Exchange Union,XUC,exchange-union,5518,1,2017-10-25T18:34:26.000Z,2022-06-08T19:09:00.000Z
2092,NULS,NULS,nuls,620,1,2017-10-25T18:54:25.000Z,2022-06-08T19:09:00.000Z
2096,Ripio Credit Network,RCN,ripio-credit-network,1216,1,2017-10-26T15:54:25.000Z,2022-06-08T19:09:00.000Z
2099,ICON,ICX,icon,99,1,2017-10-27T00:19:31.000Z,2022-06-08T19:09:00.000Z
2100,JavaScript Token,JS,javascript-token,2620,1,2017-10-27T00:34:27.000Z,2022-06-08T19:09:00.000Z
2104,iEthereum,IETH,iethereum,1627,1,2017-10-27T05:19:25.000Z,2022-06-08T19:09:00.000Z
2107,LUXCoin,LUX,luxcoin,2373,1,2017-10-27T19:34:26.000Z,2022-06-08T19:09:00.000Z
2110,Dovu,DOV,dovu,834,1,2017-10-28T00:29:25.000Z,2022-06-08T19:09:00.000Z
2112,Phoenix Global [old],PHX,phoenix-global,7968,1,2017-10-28T21:39:25.000Z,2022-06-08T19:09:00.000Z
2120,Etherparty,FUEL,etherparty,1947,1,2017-10-30T18:04:28.000Z,2022-06-08T19:09:00.000Z
2126,FlypMe,FYP,flypme,1574,1,2017-10-31T19:49:28.000Z,2022-06-08T19:09:00.000Z
2130,Enjin Coin,ENJ,enjin-coin,79,1,2017-11-01T05:49:25.000Z,2022-06-08T19:09:00.000Z
2131,iBTC,IBTC,ibtc,2669,1,2017-11-01T06:59:25.000Z,2022-06-08T19:09:00.000Z
2132,Powerledger,POWR,power-ledger,172,1,2017-11-01T17:09:28.000Z,2022-06-08T19:09:00.000Z
2134,Grid+,GRID,grid,635,1,2017-11-01T18:49:28.000Z,2022-06-08T19:09:00.000Z
2135,Revain,REV,revain,303,1,2017-11-01T20:49:27.000Z,2022-06-08T19:09:00.000Z
2136,ATLANT,ATL,atlant,2050,1,2017-11-01T21:04:27.000Z,2022-06-08T19:09:00.000Z
2137,Electroneum,ETN,electroneum,364,1,2017-11-02T00:24:27.000Z,2022-06-08T19:09:00.000Z
2140,SONO,SONO,altcommunity-coin,2774,1,2017-11-02T18:49:29.000Z,2022-06-08T19:09:00.000Z
2143,Streamr,DATA,streamr,553,1,2017-11-03T18:44:29.000Z,2022-06-08T19:09:00.000Z
2144,SHIELD,XSH,shield-xsh,2274,1,2017-11-03T20:39:27.000Z,2022-06-08T19:09:00.000Z
2147,ELTCOIN,ELTCOIN,eltcoin,2532,1,2017-11-04T19:14:27.000Z,2022-06-08T19:09:00.000Z
2148,Desire,DSR,desire,2515,1,2017-11-06T01:49:29.000Z,2022-06-08T19:09:00.000Z
2151,Autonio,NIOX,autonio,1673,1,2017-11-06T19:09:29.000Z,2022-06-08T19:09:00.000Z
2153,Aeron,ARNX,aeron,2041,1,2017-11-07T23:04:29.000Z,2022-06-08T19:09:00.000Z
2158,Phore,PHR,phore,1877,1,2017-11-07T22:19:28.000Z,2022-06-08T19:09:00.000Z
2160,Innova,INN,innova,1867,1,2017-11-08T20:49:33.000Z,2022-06-08T19:09:00.000Z
2161,Raiden Network Token,RDN,raiden-network-token,1019,1,2017-11-08T19:04:33.000Z,2022-06-08T19:09:00.000Z
2162,Delphy,DPY,delphy,1908,1,2017-11-08T20:49:33.000Z,2022-06-08T19:09:00.000Z
2165,ERC20,ERC20,erc20,2633,1,2017-11-10T02:09:29.000Z,2022-06-08T19:09:00.000Z
2175,DecentBet,DBET,decent-bet,2417,1,2017-11-13T22:19:30.000Z,2022-06-08T19:09:00.000Z
2178,Upfiring,UFR,upfiring,1624,1,2017-11-14T22:49:31.000Z,2022-06-08T19:09:00.000Z
2181,Genesis Vision,GVT,genesis-vision,1602,1,2017-11-15T20:04:34.000Z,2022-06-08T19:09:00.000Z
2184,Privatix,PRIX,privatix,2388,1,2017-11-16T19:29:34.000Z,2022-06-08T19:09:00.000Z
2185,Lethean,LTHN,lethean,2008,1,2017-11-16T19:44:35.000Z,2022-06-08T19:09:00.000Z
2191,Paypex,PAYX,paypex,2709,1,2017-11-16T23:09:31.000Z,2022-06-08T19:09:00.000Z
2200,GoByte,GBX,gobyte,1961,1,2017-11-20T18:59:41.000Z,2022-06-08T19:09:00.000Z
2205,Phantomx,PNX,phantomx,2607,1,2017-11-20T20:34:42.000Z,2022-06-08T19:09:00.000Z
2208,EncrypGen,DNA,encrypgen,7549,1,2017-11-20T20:39:40.000Z,2022-06-08T19:09:00.000Z
2209,Ink,INK,ink,1970,1,2017-11-20T21:04:42.000Z,2022-06-08T19:09:00.000Z
2212,Quantstamp,QSP,quantstamp,610,1,2017-11-21T07:44:39.000Z,2022-06-08T19:09:00.000Z
2213,QASH,QASH,qash,647,1,2017-11-21T18:14:40.000Z,2022-06-08T19:09:00.000Z
2215,Energo,TSL,energo,2254,1,2017-11-21T22:49:42.000Z,2022-06-08T19:09:00.000Z
2219,SpankChain,SPANK,spankchain,8366,1,2017-11-23T19:09:36.000Z,2022-06-08T19:09:00.000Z
2221,VoteCoin,VOT,votecoin,2453,1,2017-11-24T16:54:39.000Z,2022-06-08T19:09:00.000Z
2222,Bitcoin Diamond,BCD,bitcoin-diamond,486,1,2017-11-24T16:34:38.000Z,2022-06-08T19:09:00.000Z
2223,BLOCKv,VEE,blockv,985,1,2017-11-28T19:59:41.000Z,2022-06-08T19:09:00.000Z
2230,MONK,MONK,monk,1197,1,2017-11-26T00:59:51.000Z,2022-06-08T19:09:00.000Z
2231,Flixxo,FLIXX,flixxo,1921,1,2017-11-26T00:59:52.000Z,2022-06-08T19:09:00.000Z
